Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
18,1,1,1,526,15,0.1875,0.99951171875,0.01025390625,-2.685546875,-1.708984375,0.54931640625,-322.3312826249068,-368.75387196695925,-390.15209495394987,1745594741.5182774
19,1,1,1,541,15,0.1904296875,1.0009765625,0.02685546875,-2.685546875,-1.708984375,0.42724609375,-311.85316640853557,-347.7976395342167,-379.62096971793426,1745594741.529874
20,1,1,1,556,15,0.1845703125,0.99755859375,0.02001953125,-2.74658203125,-1.52587890625,0.30517578125,-334.3062725864739,-356.77888200539206,-364.5765050950548,1745594741.536477
21,1,1,1,571,15,0.18603515625,0.9990234375,0.03173828125,-2.5634765625,-1.40380859375,0.54931640625,-322.3312826249068,-365.7601244765674,-360.063165708191,1745594741.7155418
22,1,1,1,586,15,0.1865234375,0.99951171875,0.03271484375,-2.5634765625,-1.0986328125,0.0,-325.32503011529855,-362.7663769861756,-379.62096971793426,1745594741.7222872
23,1,1,1,601,15,0.17578125,0.994140625,0.02978515625,-2.5634765625,-0.79345703125,0.1220703125,-320.8344088797109,-356.77888200539206,-378.1165232556463,1745594741.7287905
24,1,1,1,616,15,0.17041015625,1.001953125,0.02734375,-2.5634765625,-0.8544921875,0.1220703125,-314.8469138989273,-368.75387196695925,-373.6031838687825,1745594741.7352614
25,1,1,1,631,15,0.19091796875,1.00830078125,0.00830078125,-2.685546875,-0.67138671875,-0.06103515625,-325.32503011529855,-358.27575575058796,-387.14320202937404,1745594741.7417836
26,1,1,1,646,15,0.17626953125,1.00244140625,0.0283203125,-2.74658203125,-0.67138671875,0.1220703125,-320.8344088797109,-349.2945132794126,-378.1165232556463,1745594741.8126893
27,1,1,1,661,15,0.17529296875,0.98974609375,0.03173828125,-2.9296875,-0.91552734375,0.30517578125,-334.3062725864739,-353.78513451500027,-382.62986264251015,1745594741.9068022
28,1,1,1,676,15,0.17919921875,0.9970703125,0.0380859375,-2.9296875,-1.15966796875,0.30517578125,-307.3625451729478,-347.7976395342167,-370.5942909442066,1745594742.0900376
29,1,1,1,691,15,0.171875,0.994140625,0.0263671875,-2.99072265625,-1.3427734375,0.42724609375,-313.3500401537314,-353.78513451500027,-367.58539801963076,1745594742.0965939
30,1,1,1,706,15,0.18505859375,0.99462890625,0.0419921875,-3.173828125,-1.89208984375,0.0,-326.82190386049444,-361.2695032409797,-372.09873740649454,1745594742.109123
31,1,1,1,721,15,0.18408203125,0.998046875,0.0224609375,-2.13623046875,-0.8544921875,-0.3662109375,-332.809398841278,-344.80389204382493,-363.07205863276687,1745594742.462219
32,1,1,1,736,15,0.197265625,0.998046875,0.01220703125,-2.25830078125,-0.732421875,-0.30517578125,-314.8469138989273,-365.7601244765674,-387.14320202937404,1745594742.4687257
33,1,1,1,751,15,0.19140625,0.99951171875,0.02197265625,-2.13623046875,-0.8544921875,0.06103515625,-326.82190386049444,-356.77888200539206,-388.6476484916619,1745594742.4751515
34,1,1,1,766,15,0.185546875,0.9970703125,0.03662109375,-2.0751953125,-0.8544921875,0.0,-340.29376756725753,-355.28200826019616,-379.62096971793426,1745594742.483643
35,1,1,1,781,15,0.21044921875,0.98583984375,0.0419921875,-2.197265625,-1.220703125,-0.1220703125,-314.8469138989273,-344.80389204382493,-370.5942909442066,1745594742.4905534
36,1,1,1,796,15,0.2021484375,1.0029296875,0.009765625,-2.13623046875,-0.9765625,-0.67138671875,-323.82815637010265,-338.81639706304134,-385.6387555670861,1745594742.4969947
37,1,1,1,811,15,0.1767578125,0.98876953125,0.03125,-1.953125,-0.67138671875,-0.3662109375,-331.31252509608214,-367.2569982217633,-378.1165232556463,1745594742.5041726
38,1,1,1,826,15,0.18017578125,0.9892578125,0.0322265625,-1.8310546875,-0.79345703125,0.0,-314.8469138989273,-340.3132708082373,-366.08095155734276,1745594742.515806
39,1,1,1,841,15,0.18017578125,0.99658203125,0.02294921875,-2.197265625,-0.8544921875,0.0,-322.3312826249068,-355.28200826019616,-370.5942909442066,1745594742.522915
